NestID,Length,TotalLength,ItemNumber,RemainingLength
4542,195,4117,1788,1883
10492,195,5773,3211,0
11326,195,997,2543,2291
8185,195,2376,168,2297
8185,195,2376,588,2297
8813,196,5007,717,0
5764,196,6000,5031,0
5767,196,6000,5030,0
8411,196,1670,1711,4330
4404,196,1626,2556,4374
1505,196,8000,1560,0
1507,196,8000,1559,0
9217,196,8000,710,0
8366,196,1146,3769,2802
7555,197,13000,3014,0
10040,197,5071,1245,0
1206,197,4827,2257,0
1206,197,4827,2259,0
522,197,4685,2359,117
11276,197,3174,1884,0
4546,197,5550,2687,0
5867,197,4683,277,0
8604,197,1469,704,3367
7952,198,2425,3730,0
4832,198,6000,3690,0
8814,198,6000,2904,0
5495,198,8000,3250,0
1284,198,5887,2026,0
1284,198,5887,2027,0
1284,198,5887,2028,0
618,198,2370,3095,1856
618,198,2370,3096,1856
8411,198,1670,2222,4330
11079,198,8000,2319,0
11269,198,2989,1408,0
11269,198,2989,1509,0
11269,198,2989,2255,0
2655,198,6000,1459,0
2655,198,6000,2352,0
5867,198,4683,274,0
11328,198,6000,1760,0
328,198,1090,2917,4415
10922,198,8870,UG31-2830-P,0
8695,199,684,1703,5316
8418,199,5505,2859,0
10784,199,2102,2597,0
11327,199,3280,1753,0
1395,199,4702,301,3298
1395,199,4702,306,3298
10923,199,12999,UG31-2832-P,1
6113,199,885,3917,1985
10718,199,8000,2136,0
10718,199,8000,2120,0
4855,200,6000,3691,0
7342,200,6000,3651,0
4933,200,5029,4597,0
5317,200,13000,2695,0
1704,200,5916,1601,84
6632,200,4100,5367,1900
2021,200,4562,3771,495
2034,200,2144,3774,3856
1286,200,13000,2426,0
9069,200,5400,1720,4
957,200,6000,1049,0
957,200,6000,1052,0
960,200,3090,1033,72
408,200,6543,2651,2
408,200,6543,2654,2
2975,200,5999,1425,1
520,200,12997,1948,3
3235,200,2360,3003,0
11266,200,4411,1546,0
7203,200,2192,2553,1
4542,200,4117,1794,1883
4538,200,2733,632,31
2648,200,3243,2298,2757
7734,200,2947,2460,3053
10244,200,6631,206,0
6795,200,6143,1196,20
7980,200,10310,2717,2690
4093,200,800,UB34-0442-S,5200
4093,200,800,UB34-0522-S,5200
4093,200,800,UB34-1396-S,5200
4093,200,800,UB34-1419-S,5200
566,200,5122,1431,1
9600,201,3839,2086,0
4240,201,2526,3804,0
4240,201,2526,3805,0
9321,201,8000,3352,0
1686,201,6000,2530,0
1284,201,5887,2425,0
7818,201,8000,3129,0
727,201,5125,2279,0
6403,201,3198,3058,0
3234,201,2364,3005,0
5146,201,2161,5315,805
10965,201,4193,3663,110
10625,201,8000,1020,0
9811,201,2316,1417,0
6991,201,402,1296,5598
6991,201,402,1300,5598
1577,201,6162,UB11-3039-S,0
1580,201,12993,UB11-3038-P,7
11307,201,2552,1480,3280
9741,201,782,5348,1734
9721,201,340,5328,2176
9208,201,1465,75,2658
9208,201,1465,82,2658
5890,202,6000,4300,0
9321,202,8000,5066,0
6561,202,1985,3390,79
5980,202,4556,5399,1444
485,202,2278,1932,0
473,202,2369,1146,2230
7203,202,2192,2132,1
10922,202,8870,UG31-2836-P,0
10924,202,2645,UG31-2833-P,10355
8404,202,2951,3217,0
8406,202,11606,3216,1394
6619,202,597,UD11-4993-P,5403
7453,202,202,4168,3410
10456,202,823,3027,2121
5890,203,6000,4303,0
5890,203,6000,4298,0
5320,203,10186,3020,0
5321,203,13000,3019,0
8155,203,2155,2135,0
5793,203,13000,4584,0
5795,203,7631,3510,5369
5795,203,7631,3511,5369
5795,203,7631,4035,5369
5795,203,7631,4130,5369
5795,203,7631,4569,5369
8492,203,8000,1863,0
3319,203,2116,2633,3884
11091,203,2040,2938,0
2822,203,358,1381,5642
10647,203,2589,1727,12
9976,203,5859,4476,0
9976,203,5859,4477,0
5869,203,13000,108,0
8792,203,13000,673,0
5407,203,406,UC22-1185-S,9746
5407,203,406,UC22-1183-P,9746
11217,203,203,1406,9563
7001,204,4547,3367,1453
5492,204,916,4253,5084
8068,204,2904,2158,0
8070,204,8000,2157,0
1505,204,8000,943,0
3612,204,2664,1719,3336
10313,204,6090,1945,0
9205,204,487,264,4123
10456,204,823,2966,2121
3761,204,204,1748,4515
4869,205,2550,4776,0
3796,205,1661,845,2860
8707,205,5308,118,0
5890,205,6000,4304,0
1700,205,4650,846,1350
6638,205,6000,4832,0
6638,205,6000,5009,0
729,205,2250,1900,0
707,205,5820,2951,0
468,205,4457,2300,1137
468,205,4457,2340,1137
2586,205,2290,2171,3710
4540,205,3676,1768,12
6839,205,2996,2822,2
6839,205,2996,2816,2
6839,205,2996,2809,2
10826,205,2279,438,0
9155,205,6565,1908,0
7699,205,2055,521,0
7699,205,2055,523,0
7699,205,2055,1315,0
7699,205,2055,1316,0
248,205,7991,1425,9
250,205,4375,1366,0
9205,205,487,599,4123
1428,205,7501,165,5499
10374,205,618,4002,4890
907,205,1113,1133,4887
10280,205,8000,3552,0
10433,205,7268,46,732
5322,206,13000,1846,0
5317,206,13000,1961,0
9321,206,8000,4659,0
4032,206,3995,3862,2005
3912,206,3776,1128,0
6946,206,5766,3603,0
6534,206,5038,4267,0
708,206,8000,2950,0
7282,206,5395,2623,0
8294,206,2052,2117,3948
373,206,3222,2958,707
955,206,1846,670,4154
955,206,1846,873,4154
955,206,1846,934,4154
955,206,1846,871,4154
11122,206,6000,3606,0
11122,206,6000,3607,0
10545,206,8000,755,0
10338,206,2366,1944,0
829,206,2252,1336,0
829,206,2252,1351,0
9810,206,2386,3755,0
5871,206,11619,172,1381
9246,206,3882,684,0
1068,206,3600,944,0
1072,206,8000,942,0
10470,206,4253,2614,0
10470,206,4253,2615,0
11472,206,6106,2153,0
11473,206,8000,2155,0
10433,206,7268,73,732
10428,206,4162,79,3838
5320,207,10186,1845,0
6636,207,6000,4748,0
6636,207,6000,4750,0
6636,207,6000,4751,0
3063,207,4586,2432,0
2823,207,5508,1313,0
3433,207,2596,582,4
3434,207,8000,581,0
3438,207,7997,580,3
6839,207,2996,2821,2
6839,207,2996,2815,2
6839,207,2996,2806,2
5867,207,4683,3317,0
6995,207,3537,2104,3095
10456,207,823,3028,2121
5316,208,9884,1960,0
9404,208,2086,5276,0
9404,208,2086,5277,0
4040,208,3249,3055,0
4028,208,416,3044,5584
4028,208,416,3056,5584
3874,208,6375,1865,0
6948,208,13000,3143,0
6554,208,13000,5184,0
5980,208,4556,5414,1444
5980,208,4556,5415,1444
5252,208,2388,5582,1590
2837,208,2848,1327,0
9976,208,5859,4238,0
2699,208,2580,1155,0
10845,208,5890,528,0
9156,208,8000,1318,0
1068,208,3600,922,0
10298,208,3843,3539,0
10903,208,8905,150,0
6121,208,4973,521,2
4507,208,398,4825,5310
10428,208,4162,80,3838
1159,208,1965,937,3316
5541,209,4372,4334,0
5543,209,6000,4169,0
5303,209,2543,898,0
9319,209,2122,4586,0
9321,209,8000,3176,0
9321,209,8000,3182,0
9321,209,8000,3526,0
9321,209,8000,3527,0
9321,209,8000,3584,0
2201,209,8000,3728,0
9891,209,1093,3207,4907
8155,209,2155,2137,0
6944,209,6427,3460,1573
6944,209,6427,3461,1573
1206,209,4827,2392,0
1962,209,2945,1654,0
10591,209,8000,3242,0
10582,209,6000,1101,0
5120,209,8000,4264,0
10175,209,5100,450,0
61,209,4423,1471,0
7870,210,6000,3798,0
7870,210,6000,3799,0
9529,210,3172,5755,0
4853,210,2773,4757,3227
3779,210,2318,1689,0
3779,210,2318,1668,0
3779,210,2318,1670,0
3813,210,3559,1833,0
3813,210,3559,1834,0
4786,210,2498,3306,0
4786,210,2498,3308,0
7270,210,6000,1922,0
7270,210,6000,1933,0
7270,210,6000,2825,0
2898,210,5570,967,0
2902,210,8000,966,0
6848,210,8000,770,0
6813,210,7993,2409,7
10175,210,5100,420,0
5834,210,5543,358,0
8645,210,420,841,3788
8645,210,420,842,3788
10456,210,823,2968,2121
566,210,5122,1430,1
8687,211,1796,2767,1992
8687,211,1796,2768,1992
8825,211,8000,162,0
4962,211,8000,3730,0
6629,211,5294,4951,0
6630,211,5955,4949,45
5790,211,9168,2851,3832
1116,211,8000,748,0
10495,211,8000,3096,0
2446,211,2481,1892,0
1578,211,13000,UB11-3041-S,0
1581,211,11526,UB11-3033-P,1474
4863,212,3516,1204,2484
8825,212,8000,151,0
7515,212,2262,2655,0
9321,212,8000,1465,0
9321,212,8000,4983,0
9321,212,8000,4984,0
9321,212,8000,4985,0
9321,212,8000,4986,0
9322,212,8000,1450,0
9322,212,8000,1454,0
9322,212,8000,1455,0
9322,212,8000,1456,0
9322,212,8000,1457,0
9322,212,8000,1464,0
1859,212,1496,1405,4504
5494,212,8000,3249,0
2040,212,3936,3350,4064
6553,212,3799,5183,0
1113,212,5533,485,0
1114,212,8000,484,0
4405,212,4792,4520,10
7430,212,4100,4520,44
7430,212,4100,4523,44
7430,212,4100,4524,44
7431,212,212,4519,3867
6889,212,848,UD12-0263-S,2065
6889,212,848,UD12-0379-P,2065
6889,212,848,UD12-0425-S,2065
6889,212,848,UD12-0455-P,2065
7457,212,741,UD23-2488-S,4767
8686,213,2369,3026,3631
5317,213,13000,1712,0
1113,213,5533,482,0
8251,213,804,3675,1763
9211,213,4213,662,1787
1057,213,5382,1197,618
10279,213,3215,3582,0
11254,213,2548,1305,235
4855,214,6000,4489,0
4117,214,6000,1139,0
4916,214,1324,5182,3204
5304,214,2325,975,0
5304,214,2325,2501,0
5480,214,4573,2802,0
5791,214,7597,5321,0
5791,214,7597,5322,0
5791,214,7597,5323,0
1139,214,13000,1225,0
11132,214,8000,2928,0
11132,214,8000,2929,0
10333,214,1200,3367,2488
1027,214,12836,1772,164
10253,214,5210,185,0
2342,214,3462,653,12
4845,215,4521,1307,497
9402,215,2777,5402,1203
4029,215,3117,3548,0
10053,215,2194,3372,0
10053,215,2194,3975,0
10053,215,2194,3977,0
10054,215,13000,3232,0
10054,215,13000,3363,0
10054,215,13000,3364,0
10054,215,13000,3365,0
10054,215,13000,3366,0
10054,215,13000,3367,0
10054,215,13000,3368,0
10054,215,13000,3369,0
10054,215,13000,3370,0
10054,215,13000,3371,0
5763,215,4742,4871,0
5768,215,6000,4870,0
6560,215,4241,3213,9
960,215,3090,1040,72
1113,215,5533,486,0
8251,215,804,2338,1763
10583,215,6000,1276,0
5726,215,3590,3310,0
10262,215,8000,UG21-0582-P,0
10899,215,3070,UG31-0266-P,0
2341,215,2079,3477,1850
6296,215,215,UC32-1600-P,5589
11214,215,683,2720,2071
6629,216,5294,5365,0
5763,216,4742,4878,0
5763,216,4742,4879,0
5763,216,4742,4882,0
5763,216,4742,4884,0
5763,216,4742,4887,0
5763,216,4742,4890,0
5763,216,4742,4893,0
5776,216,5435,4989,0
5778,216,2818,4987,0
6558,216,12580,5416,420
6534,216,5038,5000,0
728,216,2250,2277,0
6406,216,8000,4375,0
6406,216,8000,4376,0
8251,216,804,2336,1763
2419,216,216,1792,5784
10298,216,3843,3632,0
10254,216,8000,113,0
4863,217,3516,2410,2484
4863,217,3516,496,2484
4863,217,3516,1086,2484
7353,217,5242,3954,0
8827,217,8000,492,0
9322,217,8000,3201,0
6655,217,13000,4514,0
4786,217,2498,2310,0
4786,217,2498,2314,0
10054,217,13000,3388,0
10054,217,13000,3390,0
10054,217,13000,3391,0
10054,217,13000,3392,0
10054,217,13000,3393,0
10054,217,13000,3394,0
10054,217,13000,3395,0
1814,217,2414,704,0
1814,217,2414,706,0
7604,217,2040,833,0
820,217,5509,1866,0
3387,217,2449,2334,0
3387,217,2449,2335,0
3388,217,13000,2333,0
7733,217,5230,2462,0
10301,217,1910,3727,6090
10301,217,1910,3728,6090
5369,217,2624,4650,8
5370,217,1384,4436,11616
7093,217,559,3595,7741
9476,218,6000,5033,0
8702,218,6000,3070,0
5892,218,6000,4679,0
5890,218,6000,4436,0
6644,218,6000,3224,0
6644,218,6000,3264,0
4048,218,5231,3209,0
10054,218,13000,3962,0
10055,218,13000,3959,0
10057,218,13000,991,0
5773,218,5335,4695,2665
2280,218,2562,2223,0
2280,218,2562,2236,0
386,218,6398,2459,0
1220,218,13000,1717,0
1764,218,3189,1060,0
10625,218,8000,1298,0
2696,218,6000,2354,0
10582,218,6000,539,0
11436,218,6000,1186,0
8791,218,7278,2175,0
5358,218,4354,5452,183
8359,218,13000,3376,0
8358,218,5933,3375,0
6791,218,4125,2490,0
5190,218,5191,907,7
5190,218,5191,915,7
5190,218,5191,872,7
5191,218,3196,903,29
5192,218,2244,887,10756
5192,218,2244,895,10756
4313,218,5978,1438,22
7932,219,4650,3132,0
7933,219,8000,3131,0
6155,219,5533,3985,467
4917,219,6000,3454,0
4917,219,6000,3456,0
4227,219,219,3763,5781
9407,219,8000,3402,0
9408,219,8000,3389,0
9410,219,4923,3388,3077
9411,219,3302,3521,0
3489,219,6000,2774,0
5480,219,4573,2798,0
5492,219,916,4250,5084
10545,219,8000,2711,0
9976,219,5859,4479,0
1461,219,6000,1628,0
2662,219,2398,1629,0
2664,219,8000,1627,0
6849,219,8000,1180,0
11384,219,3927,2225,-4.55E-13
11384,219,3927,2226,-4.55E-13
11385,219,8000,2224,0
11435,219,2750,1184,0
1071,219,8000,1179,0
5666,219,6236,UC31-4130-S,22
6890,219,219,UD12-1212-P,9194
6616,219,4372,5260,3628
4845,220,4521,742,497
6152,220,5963,3986,37
6133,220,1188,1655,1420
6131,220,6000,1646,0
6131,220,6000,1648,0
6132,220,5941,1746,59
6132,220,5941,1748,59
4919,220,5998,3120,2
4230,220,5031,705,0
5523,220,3208,2419,17
6442,220,4538,5061,971
6442,220,4538,5129,971
3915,220,2499,917,0
5772,220,2215,5176,20
6565,220,6870,3850,0
8298,220,4639,34,0
373,220,3222,2956,707
1626,220,3550,2343,0
1631,220,3772,2327,2228
1672,220,13000,140,0
1673,220,13000,143,0
5142,220,6000,5355,0
5143,220,5749,4780,251
10988,220,8000,2743,0
9804,220,220,3285,2516
11383,220,1949,870,4051
253,220,7400,241,0
253,220,7400,272,0
4713,220,3643,2386,193
4713,220,3643,2387,193
4713,220,3643,2510,193
4713,220,3643,02511AF,193
4724,220,1701,2046,2195
4724,220,1701,2047,2195
4725,220,2198,2443,10802
4725,220,2198,2444,10802
11304,220,220,2125,5780
11309,220,4258,2123,0
11313,220,7984,2122,16
5665,220,6258,UC31-2145-P,0
5665,220,6258,UC31-4132-P,0
5665,220,6258,UC31-4633-S,0
5373,220,1427,UC21-2772-P,4573
5373,220,1427,UC21-4496-S,4573
5373,220,1427,UC21-4497-P,4573
4120,221,6000,1127,0
7336,221,2785,4269,0
6129,221,5976,2252,24
4230,221,5031,706,0
1845,221,6000,1608,0
6733,221,5971,3008,47
3937,221,5991,4068,9
5480,221,4573,2648,0
5480,221,4573,2649,0
9108,221,2475,2421,0
388,221,8000,2281,0
5150,221,3598,4860,0
5150,221,3598,3903,0
10646,221,7257,3039,5743
1460,221,6000,1619,0
2688,221,2757,2355,0
11382,221,6000,675,0
10591,221,8000,2704,0
10591,221,8000,2705,0
10591,221,8000,2706,0
8604,221,1469,633,3367
10749,221,2028,1377,262
9136,221,6436,81,0
10174,221,2102,2242,3898
8646,221,5990,187,10
9741,221,782,5247,1734
9741,221,782,5248,1734
9720,221,5361,5242,82
9720,221,5361,5243,82
425,221,1184,2549,1298
6681,221,714,UD11-9041-S,4689
6681,221,714,UD11-9042-S,4689
5373,221,1427,UC21-4501-S,4573
4845,222,4521,1300,497
4845,222,4521,1078,497
4845,222,4521,1079,497
4845,222,4521,1681,497
4845,222,4521,998,497
4845,222,4521,939,497
4845,222,4521,2411,497
4845,222,4521,1169,497
4845,222,4521,1066,497
7353,222,5242,3749,0
7518,222,8000,2027,0
956,222,3268,2394,0
954,222,3298,2015,4
954,222,3298,874,4
954,222,3298,2127,4
954,222,3298,870,4
955,222,1846,671,4154
5993,222,2345,4955,0
6403,222,3198,2472,0
7621,222,3788,1531,91
1673,222,13000,2355,0
2445,222,3736,1895,0
10865,222,2687,923,6
11364,222,13000,379,0
9136,222,6436,69,0
8405,222,13000,3215,0
19,222,716,1971,5284
5369,222,2624,5462,8
429,222,222,1361,4802
6133,223,1188,2909,1420
6636,223,6000,4617,0
6477,223,1699,5348,3865
6946,223,5766,985,0
6946,223,5766,1012,0
6946,223,5766,1588,0
6946,223,5766,1602,0
6946,223,5766,1605,0
6403,223,3198,4484,0
1764,223,3189,993,0
8250,223,2087,3741,3913
2381,223,6032,1916,0
254,223,12999,273,1
255,223,3200,242,9800
10298,223,3843,2927,0
6995,223,3537,1370,3095
10279,223,3215,2929,0
2091,223,4183,UB14-0878-P,0
11238,223,4581,922,1
11238,223,4581,923,1
8602,223,446,2826,5554
8602,223,446,2829,5554
4129,224,7060,1443,0
2105,224,6000,3434,0
6636,224,6000,4820,0
9408,224,8000,5244,0
9409,224,7997,5241,3
9404,224,2086,5246,0
9406,224,2050,5245,0
3522,224,3186,2785,2814
3522,224,3186,2786,2814
10053,224,2194,4389,0
6517,224,1088,4700,4912
6566,224,5265,4280,64
8250,224,2087,3781,3913
11356,224,3927,2413,-4.55E-13
7699,224,2055,590,0
7699,224,2055,1212,0
7699,224,2055,1214,0
7700,224,6000,507,0
7700,224,6000,510,0
7700,224,6000,566,0
7700,224,6000,589,0
5361,224,2369,5806,0
5362,224,7997,5805,3
6346,224,2196,4819,3312
4202,225,2996,381,0
4202,225,2996,382,0
4202,225,2996,383,0
6150,225,2810,4301,0
1698,225,6000,1119,0
9453,225,6907,3879,6093
9453,225,6907,3886,6093
1249,225,2562,1902,0
1284,225,5887,1530,0
9898,225,6000,2122,0
9902,225,2486,2234,0
4655,225,480,2294,5520
4656,225,2107,2287,266
6549,225,2501,5240,0
6550,225,8000,5239,0
7816,225,2079,3233,0
4469,225,4499,3560,0
4469,225,4499,3561,0
8041,225,1350,2674,4650
8041,225,1350,2675,4650
8041,225,1350,2676,4650
8041,225,1350,2677,4650
8041,225,1350,2678,4650
8041,225,1350,2679,4650
8089,225,4001,1915,4
1113,225,5533,772,0
11133,225,8000,3268,0
11132,225,8000,2709,0
9976,225,5859,3598,0
6848,225,8000,2281,0
10833,225,4232,1962,0
9152,225,6000,842,0
7700,225,6000,329,0
7700,225,6000,420,0
7700,225,6000,512,0
7700,225,6000,514,0
7700,225,6000,565,0
5116,225,2444,4272,0
10162,225,8000,2215,0
10162,225,8000,2223,0
4369,225,225,4737,3843
4240,226,2526,338,0
5303,226,2543,2499,0
9322,226,8000,1772,0
3052,226,5999,2477,1
6475,226,2954,5338,0
10040,226,5071,1120,0
8491,226,8000,2183,0
1115,226,8000,854,0
6410,226,8000,4480,0
1631,226,3772,2328,2228
1631,226,3772,2329,2228
10592,226,8000,1385,0
6361,226,3033,46,1646
6361,226,3033,53,1646
7458,226,5296,2209,5968
158,226,226,1130,2520
7041,227,4652,2982,0
7041,227,4652,2979,0
5606,227,3225,3128,0
2066,227,8111,2134,0
1248,227,3316,1906,0
6534,227,5038,428,0
6534,227,5038,2069,0
8490,227,6123,1568,0
380,227,227,3000,5385
10526,227,719,3276,3288
5142,227,6000,4735,0
10987,227,2105,2327,0
10988,227,8000,2326,0
9976,227,5859,3703,0
5625,227,3055,4306,0
5625,227,3055,4321,0
5626,227,3225,4305,4775
5891,228,6000,4487,0
5891,228,6000,4490,0
5891,228,6000,4491,0
8813,228,5007,2881,0
4231,228,6000,727,0
2259,228,4614,808,0
7807,228,2236,3627,3276
6058,228,6000,4032,0
6072,228,2422,3026,126
6073,228,228,3025,1975
8483,228,5543,2894,0
8483,228,5543,2895,0
2984,228,462,1695,1854
9811,228,2316,4016,0
4869,229,2550,1857,0
7337,229,6000,4361,0
5304,229,2325,445,0
1748,229,3273,2358,4727
10047,229,8000,3267,0
7810,229,5308,3160,0
11037,229,4855,3286,0
1460,229,6000,1570,0
6843,229,5003,756,997
1158,229,1210,1243,4790
7964,230,2429,2135,0
8827,230,8000,126,0
5298,230,6000,4822,0
1873,230,3330,1177,0
3198,230,2449,1935,0
5479,230,230,1520,5770
9898,230,6000,2128,0
9900,230,5929,1678,71
9901,230,723,1672,5277
4054,230,4416,3798,859
3233,230,5263,3048,0
1376,230,8881,1221,0
1380,230,12997,1194,3
11328,230,6000,111,0
5834,230,5543,557,0
9747,230,2316,5336,6
9723,230,5283,5313,0
1305,230,547,2406,3752
10933,230,1961,904,2474
3806,231,1813,879,4187
8827,231,8000,2246,0
4240,231,2526,300,0
4240,231,2526,2637,0
1695,231,5196,2443,804
9412,231,3172,4131,0
6551,231,6444,5252,1556
6551,231,6444,5254,1556
6551,231,6444,5255,1556
6058,231,6000,3972,0
6058,231,6000,3975,0
7263,231,6000,2584,0
6403,231,3198,4478,0
7603,231,10819,802,0
9973,231,5999,3594,1
9973,231,5999,1925,1
3374,231,6000,2427,0
1382,231,1386,1868,4774
1382,231,1386,1870,4774
1382,231,1386,1871,4774
1382,231,1386,1872,4774
1382,231,1386,1873,4774
1382,231,1386,1874,4774
5722,231,723,4736,5277
567,231,2196,1415,3804
4845,232,4521,1942,497
4845,232,4521,1944,497
4845,232,4521,1673,497
6134,232,3920,2448,0
5892,232,6000,848,0
5892,232,6000,873,0
1706,232,4245,1961,0
3063,232,4586,2508,0
1249,232,2562,1909,0
4787,232,2006,1715,0
4787,232,2006,1716,0
4787,232,2006,2852,0
4789,232,13000,1714,0
4789,232,13000,4121,0
4764,232,1544,1777,2751
4764,232,1544,1780,2751
4054,232,4416,3801,859
10025,232,2650,4454,0
7269,232,4030,1919,0
7269,232,4030,1921,0
7269,232,4030,1932,0
10625,232,8000,2683,0
11034,232,8000,2935,0
5739,232,3225,5329,0
6817,232,12986,1564,14
9853,232,5727,3547,0
9858,232,2166,3546,0
10189,232,1009,1052,4101
925,232,232,1746,1950
7508,233,6000,2034,0
9325,233,8000,3683,0
9317,233,1898,5198,202
9412,233,3172,5144,0
5476,233,2357,1261,0
4762,233,1681,4950,3629
4762,233,1681,4952,3629
4762,233,1681,4953,3629
3874,233,6375,1842,0
4468,233,4721,3563,0
4469,233,4499,3562,0
8418,233,5505,1614,0
8418,233,5505,2288,0
8418,233,5505,2290,0
8418,233,5505,2802,0
5143,233,5749,5356,251
11038,233,2530,1364,0
9812,233,2190,4106,0
9812,233,2190,4107,0
9813,233,2190,4105,0
9813,233,2190,4108,0
9813,233,2190,4109,0
8264,233,8000,2675,0
7157,233,1020,3338,1717
7700,233,6000,511,0
7700,233,6000,513,0
9246,233,3882,423,0
9247,233,2100,390,0
9853,233,5727,3119,0
8402,233,1958,2681,102
8903,233,4577,3000,181
11238,233,4581,931,1
11238,233,4581,932,1
4870,234,8000,2685,0
4870,234,8000,2686,0
4870,234,8000,4741,0
4870,234,8000,4744,0
4870,234,8000,1724,0
4870,234,8000,4737,0
4870,234,8000,4739,0
4843,234,468,1018,2283
4843,234,468,965,2283
7353,234,5242,3354,0
1686,234,6000,2458,0
2201,234,8000,1833,0
9453,234,6907,5196,6093
5476,234,2357,1272,0
5476,234,2357,1528,0
5476,234,2357,1331,0
5476,234,2357,1312,0
5476,234,2357,1280,0
5477,234,3957,1511,2043
5477,234,3957,1273,2043
5477,234,3957,1260,2043
5478,234,4305,2476,7
10054,234,13000,1009,0
753,234,4055,72,0
753,234,4055,80,0
2984,234,462,1696,1854
6403,234,3198,4897,0
